"5060777",2,"1","M",62,"4","1","M","G","0"
"5060781",3,"2","M",19,"4","3","M","G","0"
"5060785",2,"1","-",59,"3","1","M","G","0"
"5060789",1,"3","M",45,"2","9","-","-","3"
"5060793",1,"2","M",16,"0","9","L","B","0"
"5060793",1,"2","M",17,"0","9","L","B","0"
"5060793",3,"1","F",39,"4","1","L","G","0"
"5060793",4,"1","M",60,"4","1","M","G","0"
"5060797",1,"2","F",23,"0","3","L","G","0"
"5060797",2,"1","F",26,"4","1","L","G","3"
"5060797",2,"2","F",29,"0","3","L","G","0"
"5061055",1,"1","F",19,"3","1","L","G","0"
