"5118102",1,"2","M",16,"0","3","L","G","0"
"5118105",1,"1","F",38,"4","1","M","G","0"
"5118138",1,"2","M",15,"0","3","M","G","0"
"5118138",1,"2","F",13,"0","4","P","G","0"
"5118138",1,"2","M",14,"0","6","P","G","0"
"5118142",1,"1","M",19,"4","1","L","G","0"
"5118142",1,"2","M",17,"4","3","L","G","0"
"5118201",2,"2","M",18,"0","3","M","G","0"
"5118201",2,"2","M",13,"0","6","G","M","0"
"5118233",1,"2","F",43,"0","3","M","G","0"
"5118233",1,"2","M",7,"0","4","P","G","0"
"5118233",1,"2","M",6,"0","5","P","G","0"
"5118249",2,"2","M",3,"0","6","P","Q","0"
"5118249",2,"1","F",22,"3","1","L","G","0"
"5118257",1,"1","F",27,"4","1","L","G","0"
"5118265",2,"2","F",22,"0","3","L","G","0"
"5118265",2,"2","F",1,"0","6","P","Q","0"
"5118265",2,"2","F",8,"0","4","P","G","0"
"5118308",1,"1","M",61,"3","1","L","G","0"
"5118341",1,"2","F",29,"0","3","M","G","0"
"5118341",1,"2","F",6,"0","4","P","Q","0"
"5118341",1,"2","M",5,"0","6","P","Q","0"
"5120965",1,"1","F",17,"4","1","M","G","0"
"5120965",2,"1","M",28,"4","1","L","G","0"
"5120977",1,"1","M",19,"4","1","L","G","0"
"5120977",1,"2","M",22,"4","3","L","G","0"
"5120977",1,"2","M",19,"0","6","L","G","0"
"5120977",2,"1","M",73,"4","1","L","G","0"
"5120977",2,"2","M",63,"4","3","L","G","0"
"5120989",1,"2","F",16,"0","3","M","G","0"
"5120989",1,"2","F",19,"0","6","M","G","0"
"5120989",1,"2","F",1,"0","5","M","Q","0"
"5120989",2,"2","M",7,"0","6","M","Q","0"
"5120993",2,"1","F",40,"4","1","M","G","0"
"5121014",1,"2","M",19,"0","3","M","G","0"
"5121018",1,"2","F",20,"0","3","M","G","0"
"5121018",1,"2","M",4,"0","5","M","A","0"
"5121025",1,"2","F",34,"0","3","M","G","0"
"5121025",2,"1","M",54,"4","1","L","G","0"
"5121030",2,"2","F",26,"0","3","M","G","0"
"5121030",2,"2","M",2,"0","6","M","Q","0"
"5121038",2,"2","F",12,"0","6","M","G","0"
"5121038",2,"2","M",17,"0","3","M","G","0"
"5121038",2,"2","M",36,"0","4","M","G","0"
"5121043",2,"1","M",45,"4","1","M","G","0"
"5121043",2,"2","M",998,"4","3","M","G","0"
"5121045",1,"1","M",40,"2","1","P","V","1"
"5121046",2,"2","M",8,"4","5","M","G","0"
"5121046",2,"2","M",32,"0","3","M","G","0"
"5121046",2,"2","F",11,"0","4","M","G","0"
"5121046",2,"2","M",6,"0","6","M","G","0"
"5121047",2,"2","F",45,"0","3","M","G","0"
"5121047",2,"2","M",998,"4","4","P","G","0"
"5121049",1,"4","M",17,"3","9","-","V","1"
"5121049",2,"2","M",14,"0","3","M","G","0"
"5121049",2,"2","F",15,"0","6","M","G","0"
"5121049",2,"2","F",13,"0","8","M","G","0"
"5121049",2,"2","F",16,"0","4","M","G","0"
"5121050",2,"2","M",19,"0","4","P","G","0"
"5121051",2,"2","M",18,"0","3","M","G","0"
"5121053",2,"2","F",17,"0","3","M","G","0"
"5121053",2,"1","F",40,"4","1","M","G","0"
"5121057",1,"2","F",22,"4","1","L","B","1"
"5121057",2,"2","F",18,"0","3","M","G","0"
"5121059",1,"3","M",998,"2","9","-","-","3"
"5121059",2,"2","M",998,"0","3","M","G","0"
"5121059",2,"2","F",998,"0","6","M","G","0"
"5121061",1,"2","M",19,"0","3","M","G","0"
"5121061",1,"2","F",998,"4","4","P","G","0"
"5121061",2,"2","F",44,"4","3","M","G","0"
"5121062",1,"2","F",21,"4","3","M","G","0"
"5121063",1,"1","M",22,"3","1","M","G","0"
"5121066",1,"2","M",63,"0","3","L","G","0"
"5121066",1,"2","M",29,"4","4","M","G","0"
"5121066",1,"2","F",28,"4","5","M","G","0"
"5121066",1,"2","F",52,"4","6","M","G","0"
"5121069",1,"2","F",998,"0","3","M","G","0"
"5121069",2,"1","F",78,"4","1","M","G","0"
"5121069",2,"2","M",998,"4","3","M","G","0"
"5121071",2,"1","F",53,"4","1","M","G","0"
"5121071",2,"2","M",998,"0","3","M","G","0"
"5121073",1,"1","F",47,"4","1","M","G","0"
"5121073",1,"2","F",998,"0","3","M","G","0"
"5121073",2,"1","F",19,"4","1","L","G","0"
"5121073",2,"2","M",53,"4","3","L","G","0"
"5121074",2,"2","M",54,"4","3","M","G","0"
"5121075",2,"1","F",49,"4","1","M","G","0"
"5121075",2,"2","F",30,"4","3","M","G","0"
"5121075",2,"2","F",4,"0","4","M","G","0"
"5121077",1,"1","M",68,"4","1","L","G","0"
"5121077",1,"2","F",60,"3","3","L","G","0"
"5121077",2,"1","M",40,"4","1","L","G","0"
"5121077",2,"2","F",36,"4","3","L","G","0"
"5121077",2,"2","M",15,"4","7","P","G","0"
"5121077",2,"2","M",9,"4","7","P","G","0"
"5121077",2,"2","M",5,"4","6","P","G","0"
"5121077",2,"2","F",5,"3","7","P","G","0"
"5121077",3,"2","F",42,"0","3","M","G","0"
